system,RB,RB2,XB,XB2,VB,VB2,PB,PB2,EB,EB2,NB,NB2,RA,IA,VA,PA,EA,NA,RX,XX,VX,PX,EX,AX,NX,BEAX,BEBX,BEB2X,Bandgap
Rb2RbSbBr6,1.66,0.83,0.82,2.05,1,5,47.24,6.6,0.841360001,2.749760004,37,51,1.66,4.191200007,1,47.24,0.841360001,37,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.75,-3.75,-3.094295872,2.8407
K2CsSbBr6,1.81,0.83,0.79,2.05,1,5,59.42,6.6,0.795600001,2.749760004,55,51,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-3.864613159,-3.094295872,2.8471
Li2LiBiBr6,0.9,1.035,0.98,2.02,1,5,24.33,7.4,1.656720003,2.179840003,3,83,0.9,5.410080009,1,24.33,1.656720003,3,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-4.273256801,-4.273256801,-2.995223886,2.9097
Na2LiBiBr6,0.9,1.035,0.98,2.02,1,5,24.33,7.4,1.656720003,2.179840003,3,83,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-4.273256801,-2.995223886,2.9104
Rb2LiBiBr6,0.9,1.035,0.98,2.02,1,5,24.33,7.4,1.656720003,2.179840003,3,83,1.66,4.191200007,1,47.24,0.841360001,37,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.75,-4.273256801,-2.995223886,2.9113
Na2RbScBr6,1.66,0.885,0.82,1.36,1,3,47.24,17.8,0.841360001,3.929120006,37,21,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-3.75,-3.798499327,2.916
Na2LiScBr6,0.9,0.885,0.98,1.36,1,3,24.33,17.8,1.656720003,3.929120006,3,21,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-4.273256801,-3.798499327,2.919
Na2LiSbCl6,0.9,0.83,0.98,2.05,1,5,24.33,6.6,1.656720003,2.749760004,3,51,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-4.684686849,-3.393197278,2.9231
K2LiSbCl6,0.9,0.83,0.98,2.05,1,5,24.33,6.6,1.656720003,2.749760004,3,51,1.52,4.355520007,1,43.06,0.925600001,19,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.99502,-4.684686849,-3.393197278,2.9338
Rb2LiSbCl6,0.9,0.83,0.98,2.05,1,5,24.33,6.6,1.656720003,2.749760004,3,51,1.66,4.191200007,1,47.24,0.841360001,37,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.016865235,-4.684686849,-3.393197278,2.9399
Na2LiInCl6,0.9,0.94,0.98,1.78,1,3,24.33,9.1,1.656720003,2.527200004,3,49,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-4.684686849,-4.431521419,2.9406
K2LiScBr6,0.9,0.885,0.98,1.36,1,3,24.33,17.8,1.656720003,3.929120006,3,21,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-4.273256801,-3.798499327,2.9431
Cs2LiSbCl6,0.9,0.83,0.98,2.05,1,5,24.33,6.6,1.656720003,2.749760004,3,51,1.81,3.907280006,1,59.42,0.795600001,55,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.169720578,-4.684686849,-3.393197278,2.9497
Rb2LiScBr6,0.9,0.885,0.98,1.36,1,3,24.33,17.8,1.656720003,3.929120006,3,21,1.66,4.191200007,1,47.24,0.841360001,37,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.75,-4.273256801,-3.798499327,2.9576
Li2RbBiCl6,1.66,1.035,0.82,2.02,1,5,47.24,7.4,0.841360001,2.179840003,37,83,0.9,5.410080009,1,24.33,1.656720003,3,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.684686849,-4.016865235,-3.27283595,2.9618
Na2RbBiCl6,1.66,1.035,0.82,2.02,1,5,47.24,7.4,0.841360001,2.179840003,37,83,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-4.016865235,-3.27283595,2.9692
Li2NaBiBr6,1.16,1.035,0.93,2.02,1,5,24.11,7.4,1.118000002,2.179840003,11,83,0.9,5.410080009,1,24.33,1.656720003,3,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-4.273256801,-3.629490255,-2.995223886,2.9729
Li2LiInCl6,0.9,0.94,0.98,1.78,1,3,24.33,9.1,1.656720003,2.527200004,3,49,0.9,5.410080009,1,24.33,1.656720003,3,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.684686849,-4.684686849,-4.431521419,2.9763
Cs2NaInCl6,1.16,0.94,0.93,1.78,1,3,24.11,9.1,1.118000002,2.527200004,11,49,1.81,3.907280006,1,59.42,0.795600001,55,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.169720578,-3.955721302,-4.431521419,2.9765
Cs2LiScBr6,0.9,0.885,0.98,1.36,1,3,24.33,17.8,1.656720003,3.929120006,3,21,1.81,3.907280006,1,59.42,0.795600001,55,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.864613159,-4.273256801,-3.798499327,2.9815
Li2AgScCl6,1.086666667,0.885,1.93,1.36,11,3,6.78,17.8,2.962960005,3.929120006,47,21,0.9,5.410080009,1,24.33,1.656720003,3,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.684686849,-2.931950148,-4.380249636,2.9965
Na2NaBiBr6,1.16,1.035,0.93,2.02,1,5,24.11,7.4,1.118000002,2.179840003,11,83,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-3.629490255,-2.995223886,3.0242
Rb2NaInCl6,1.16,0.94,0.93,1.78,1,3,24.11,9.1,1.118000002,2.527200004,11,49,1.66,4.191200007,1,47.24,0.841360001,37,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.016865235,-3.955721302,-4.431521419,3.0247
K2AgScCl6,1.086666667,0.885,1.93,1.36,11,3,6.78,17.8,2.962960005,3.929120006,47,21,1.52,4.355520007,1,43.06,0.925600001,19,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.99502,-2.931950148,-4.380249636,3.2186
Cs2RbAlBr6,1.66,0.675,0.82,1.61,1,3,47.24,6.8,0.841360001,3.441360006,37,13,1.81,3.907280006,1,59.42,0.795600001,55,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.864613159,-3.75,-4.526240733,3.2274
K2RbAlBr6,1.66,0.675,0.82,1.61,1,3,47.24,6.8,0.841360001,3.441360006,37,13,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-3.75,-4.526240733,3.228
Rb2RbAlBr6,1.66,0.675,0.82,1.61,1,3,47.24,6.8,0.841360001,3.441360006,37,13,1.66,4.191200007,1,47.24,0.841360001,37,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.75,-3.75,-4.526240733,3.2319
Cs2RbGaCl6,1.66,0.76,0.82,1.81,1,3,47.24,8.12,0.841360001,2.828384005,37,31,1.81,3.907280006,1,59.42,0.795600001,55,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.169720578,-4.016865235,-4.242998713,3.3614
Na2CsAlCl6,1.81,0.675,0.79,1.61,1,3,59.42,6.8,0.795600001,3.441360006,55,13,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-4.169720578,-5.067606027,3.3713
Cs2CsAlBr6,1.81,0.675,0.79,1.61,1,3,59.42,6.8,0.795600001,3.441360006,55,13,1.81,3.907280006,1,59.42,0.795600001,55,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.864613159,-3.864613159,-4.526240733,3.3827
Li2LiBiCl6,0.9,1.035,0.98,2.02,1,5,24.33,7.4,1.656720003,2.179840003,3,83,0.9,5.410080009,1,24.33,1.656720003,3,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.684686849,-4.684686849,-3.27283595,3.386
Na2RbInCl6,1.66,0.94,0.82,1.78,1,3,47.24,9.1,0.841360001,2.527200004,37,49,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-4.016865235,-4.431521419,3.3904
Na2NaBiCl6,1.16,1.035,0.93,2.02,1,5,24.11,7.4,1.118000002,2.179840003,11,83,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-3.955721302,-3.27283595,3.4113
K2RbInCl6,1.66,0.94,0.82,1.78,1,3,47.24,9.1,0.841360001,2.527200004,37,49,1.52,4.355520007,1,43.06,0.925600001,19,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.99502,-4.016865235,-4.431521419,3.6181
K2CsInCl6,1.81,0.94,0.79,1.78,1,3,59.42,9.1,0.795600001,2.527200004,55,49,1.52,4.355520007,1,43.06,0.925600001,19,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.99502,-4.169720578,-4.431521419,3.6966
Cs2NaBiCl6,1.16,1.035,0.93,2.02,1,5,24.11,7.4,1.118000002,2.179840003,11,83,1.81,3.907280006,1,59.42,0.795600001,55,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.169720578,-3.955721302,-3.27283595,3.7174
Rb2CsInCl6,1.81,0.94,0.79,1.78,1,3,59.42,9.1,0.795600001,2.527200004,55,49,1.66,4.191200007,1,47.24,0.841360001,37,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.016865235,-4.169720578,-4.431521419,3.7188
Cs2CsInCl6,1.81,0.94,0.79,1.78,1,3,59.42,9.1,0.795600001,2.527200004,55,49,1.81,3.907280006,1,59.42,0.795600001,55,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.169720578,-4.169720578,-4.431521419,3.728
Rb2NaBiCl6,1.16,1.035,0.93,2.02,1,5,24.11,7.4,1.118000002,2.179840003,11,83,1.66,4.191200007,1,47.24,0.841360001,37,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.016865235,-3.955721302,-3.27283595,3.7325
K2NaBiCl6,1.16,1.035,0.93,2.02,1,5,24.11,7.4,1.118000002,2.179840003,11,83,1.52,4.355520007,1,43.06,0.925600001,19,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.99502,-3.955721302,-3.27283595,3.74
Li2LiScCl6,0.9,0.885,0.98,1.36,1,3,24.33,17.8,1.656720003,3.929120006,3,21,0.9,5.410080009,1,24.33,1.656720003,3,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.684686849,-4.684686849,-4.380249636,3.7403
Na2LiScCl6,0.9,0.885,0.98,1.36,1,3,24.33,17.8,1.656720003,3.929120006,3,21,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-4.684686849,-4.380249636,3.7461
K2LiScCl6,0.9,0.885,0.98,1.36,1,3,24.33,17.8,1.656720003,3.929120006,3,21,1.52,4.355520007,1,43.06,0.925600001,19,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.99502,-4.684686849,-4.380249636,3.7479
Rb2LiScCl6,0.9,0.885,0.98,1.36,1,3,24.33,17.8,1.656720003,3.929120006,3,21,1.66,4.191200007,1,47.24,0.841360001,37,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.016865235,-4.684686849,-4.380249636,3.7568
Cs2LiScCl6,0.9,0.885,0.98,1.36,1,3,24.33,17.8,1.656720003,3.929120006,3,21,1.81,3.907280006,1,59.42,0.795600001,55,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.169720578,-4.684686849,-4.380249636,3.7762
Cs2NaScCl6,1.16,0.885,0.93,1.36,1,3,24.11,17.8,1.118000002,3.929120006,11,21,1.81,3.907280006,1,59.42,0.795600001,55,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.169720578,-3.955721302,-4.380249636,3.9019
Rb2NaScCl6,1.16,0.885,0.93,1.36,1,3,24.11,17.8,1.118000002,3.929120006,11,21,1.66,4.191200007,1,47.24,0.841360001,37,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.016865235,-3.955721302,-4.380249636,3.9026
K2NaScCl6,1.16,0.885,0.93,1.36,1,3,24.11,17.8,1.118000002,3.929120006,11,21,1.52,4.355520007,1,43.06,0.925600001,19,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.99502,-3.955721302,-4.380249636,3.9034
Li2NaScCl6,1.16,0.885,0.93,1.36,1,3,24.11,17.8,1.118000002,3.929120006,11,21,0.9,5.410080009,1,24.33,1.656720003,3,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.684686849,-3.955721302,-4.380249636,3.9052
Na2NaScCl6,1.16,0.885,0.93,1.36,1,3,24.11,17.8,1.118000002,3.929120006,11,21,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-3.955721302,-4.380249636,3.9107
Li2NaAlCl6,1.16,0.675,0.93,1.61,1,3,24.11,6.8,1.118000002,3.441360006,11,13,0.9,5.410080009,1,24.33,1.656720003,3,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.684686849,-3.955721302,-5.067606027,3.9326
Cs2CsBiCl6,1.81,1.035,0.79,2.02,1,5,59.42,7.4,0.795600001,2.179840003,55,83,1.81,3.907280006,1,59.42,0.795600001,55,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.169720578,-4.169720578,-3.27283595,3.9431
Cs2CsScCl6,1.81,0.885,0.79,1.36,1,3,59.42,17.8,0.795600001,3.929120006,55,21,1.81,3.907280006,1,59.42,0.795600001,55,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.169720578,-4.169720578,-4.380249636,4.0832
Na2LiAlCl6,0.9,0.675,0.98,1.61,1,3,24.33,6.8,1.656720003,3.441360006,3,13,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-4.684686849,-5.067606027,4.085
Rb2CsScCl6,1.81,0.885,0.79,1.36,1,3,59.42,17.8,0.795600001,3.929120006,55,21,1.66,4.191200007,1,47.24,0.841360001,37,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.016865235,-4.169720578,-4.380249636,4.0904
K2CsScCl6,1.81,0.885,0.79,1.36,1,3,59.42,17.8,0.795600001,3.929120006,55,21,1.52,4.355520007,1,43.06,0.925600001,19,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.99502,-4.169720578,-4.380249636,4.0936
K2NaAlCl6,1.16,0.675,0.93,1.61,1,3,24.11,6.8,1.118000002,3.441360006,11,13,1.52,4.355520007,1,43.06,0.925600001,19,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.99502,-3.955721302,-5.067606027,4.1472
K2CsAlCl6,1.81,0.675,0.79,1.61,1,3,59.42,6.8,0.795600001,3.441360006,55,13,1.52,4.355520007,1,43.06,0.925600001,19,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.99502,-4.169720578,-5.067606027,4.1962
Rb2CsAlCl6,1.81,0.675,0.79,1.61,1,3,59.42,6.8,0.795600001,3.441360006,55,13,1.66,4.191200007,1,47.24,0.841360001,37,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.016865235,-4.169720578,-5.067606027,4.3396
K2RbAlCl6,1.66,0.675,0.82,1.61,1,3,47.24,6.8,0.841360001,3.441360006,37,13,1.52,4.355520007,1,43.06,0.925600001,19,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.99502,-4.016865235,-5.067606027,4.3455
Na2SnGeBr6,0.83,0.77,1.96,2.01,4,4,6.28,5.84,3.132480005,3.868800006,50,32,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-4.451522864,-4.760746764,0.2753
Na2SnZnBr6,0.83,0.88,1.96,1.65,4,12,6.28,5.75,3.132480005,1.356160002,50,30,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-4.451522864,-1.733257706,0.995
Na2GeZnBr6,0.77,0.88,2.01,1.65,4,12,5.84,5.75,3.868800006,1.356160002,32,30,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-4.760746764,-1.733257706,1.0028
Ag2GeBeCl6,0.77,0.59,2.01,1.57,4,2,5.84,5.6,3.868800006,3.369600005,32,4,1.086666667,7.602400012,11,6.78,2.962960005,47,0.78,3.16,7,2.18,1.261540802,3.612725,17,-2.931950148,-5.162132415,-4.023792611,0.6144
Li2BeNiCl6,0.59,0.74,1.57,1.88,2,10,5.6,6.8,3.369600005,4.473040007,4,28,0.9,5.410080009,1,24.33,1.656720003,3,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.684686849,-4.023792611,-5.337757107,0.0771
Na2BeNiCl6,0.59,0.74,1.57,1.88,2,10,5.6,6.8,3.369600005,4.473040007,4,28,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-4.023792611,-5.337757107,0.1101
K2BeZnBr6,0.59,0.88,1.57,1.65,2,12,5.6,5.75,3.369600005,1.356160002,4,30,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-3.409421293,-1.733257706,0.5882
Au2BeMgCl6,0.59,0.86,1.57,1.31,2,2,5.6,10.6,3.369600005,1.529840002,4,12,1.07,9.257040015,11,5.8,3.829280006,79,0.78,3.16,7,2.18,1.261540802,3.612725,17,-2.61436458,-4.023792611,-3.205943693,0.1128
Au2BeZnCl6,0.59,0.88,1.57,1.65,2,12,5.6,5.75,3.369600005,1.356160002,4,30,1.07,9.257040015,11,5.8,3.829280006,79,0.78,3.16,7,2.18,1.261540802,3.612725,17,-2.61436458,-4.023792611,-2.016813197,0.0377
Ag2MnZnCl6,0.648333333,0.88,1.55,1.65,7,12,9.4,5.75,2.946320005,1.356160002,25,30,1.086666667,7.602400012,11,6.78,2.962960005,47,0.78,3.16,7,2.18,1.261540802,3.612725,17,-2.931950148,-2.56965337,-2.016813197,0.0577
Au2MnZnCl6,0.648333333,0.88,1.55,1.65,7,12,9.4,5.75,2.946320005,1.356160002,25,30,1.07,9.257040015,11,5.8,3.829280006,79,0.78,3.16,7,2.18,1.261540802,3.612725,17,-2.61436458,-2.56965337,-2.016813197,0.0068
Na2CuZnBr6,0.82,0.88,1.9,1.65,11,12,6.2,5.75,3.508960006,1.356160002,29,30,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-3.401724661,-1.733257706,0.0012
Rb2CuZnBr6,0.82,0.88,1.9,1.65,11,12,6.2,5.75,3.508960006,1.356160002,29,30,1.66,4.191200007,1,47.24,0.841360001,37,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.75,-3.401724661,-1.733257706,0.0043
Na2CuAlBr6,0.82,0.675,1.9,1.61,11,3,6.2,6.8,3.508960006,3.441360006,29,13,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-3.401724661,-4.526240733,0.0537
Na2CuAlCl6,0.82,0.675,1.9,1.61,11,3,6.2,6.8,3.508960006,3.441360006,29,13,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-3.638107435,-5.067606027,0.8107
Na2CuSbBr6,0.82,0.83,1.9,2.05,11,5,6.2,6.6,3.508960006,2.749760004,29,51,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-3.401724661,-3.094295872,0.2408
Na2AuAlBr6,1.07,0.675,2.54,1.61,11,3,5.8,6.8,3.829280006,3.441360006,79,13,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-2.448266732,-4.526240733,0.0503
K2CuAlBr6,0.82,0.675,1.9,1.61,11,3,6.2,6.8,3.508960006,3.441360006,29,13,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-3.401724661,-4.526240733,0.0151
K2CuSbBr6,0.82,0.83,1.9,2.05,11,5,6.2,6.6,3.508960006,2.749760004,29,51,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-3.401724661,-3.094295872,0.2732
K2AuAlBr6,1.07,0.675,2.54,1.61,11,3,5.8,6.8,3.829280006,3.441360006,79,13,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-2.448266732,-4.526240733,0.0587
Rb2CuSbBr6,0.82,0.83,1.9,2.05,11,5,6.2,6.6,3.508960006,2.749760004,29,51,1.66,4.191200007,1,47.24,0.841360001,37,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.75,-3.401724661,-3.094295872,0.2779
Na2SnBeCl6,0.83,0.59,1.96,1.57,4,2,6.28,5.6,3.132480005,3.369600005,50,4,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-4.809185065,-4.023792611,2.4111
Na2GeBeCl6,0.77,0.59,2.01,1.57,4,2,5.84,5.6,3.868800006,3.369600005,32,4,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-5.162132415,-4.023792611,2.4404
K2GeMnBr6,0.77,0.648333333,2.01,1.55,4,7,5.84,9.4,3.868800006,2.946320005,32,25,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-4.760746764,-0.508989374,1.0317
K2GeZnBr6,0.77,0.88,2.01,1.65,4,12,5.84,5.75,3.868800006,1.356160002,32,30,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-4.760746764,-1.733257706,1.0371
Rb2MgZnBr6,0.86,0.88,1.31,1.65,2,12,10.6,5.75,1.529840002,1.356160002,12,30,1.66,4.191200007,1,47.24,0.841360001,37,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.75,-2.692899064,-1.733257706,1.3621
Na2MgZnBr6,0.86,0.88,1.31,1.65,2,12,10.6,5.75,1.529840002,1.356160002,12,30,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-2.692899064,-1.733257706,1.4873
Na2MnZnCl6,0.648333333,0.88,1.55,1.65,7,12,9.4,5.75,2.946320005,1.356160002,25,30,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-2.56965337,-2.016813197,1.2667
Na2SnMnCl6,0.83,0.648333333,1.96,1.55,4,7,6.28,9.4,3.132480005,2.946320005,50,25,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-4.809185065,-2.56965337,1.0017
Na2GeMnBr6,0.77,0.648333333,2.01,1.55,4,7,5.84,9.4,3.868800006,2.946320005,32,25,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-4.760746764,-0.508989374,0.9073
Na2GeMnCl6,0.77,0.648333333,2.01,1.55,4,7,5.84,9.4,3.868800006,2.946320005,32,25,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-5.162132415,-2.56965337,1.0732
Li2BeMnCl6,0.59,0.648333333,1.57,1.55,2,7,5.6,9.4,3.369600005,2.946320005,4,25,0.9,5.410080009,1,24.33,1.656720003,3,0.78,3.16,7,2.18,1.261540802,3.612725,17,-4.684686849,-4.023792611,-2.56965337,1.8997
Na2BeMnBr6,0.59,0.648333333,1.57,1.55,2,7,5.6,9.4,3.369600005,2.946320005,4,25,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-3.409421293,-0.508989374,1.2218
Na2BeMnCl6,0.59,0.648333333,1.57,1.55,2,7,5.6,9.4,3.369600005,2.946320005,4,25,1.16,5.156320008,1,24.11,1.118000002,11,0.78,3.16,7,2.18,1.261540802,3.612725,17,-3.955721302,-4.023792611,-2.56965337,1.937
Ag2SnBeCl6,0.83,0.59,1.96,1.57,4,2,6.28,5.6,3.132480005,3.369600005,50,4,1.086666667,7.602400012,11,6.78,2.962960005,47,0.78,3.16,7,2.18,1.261540802,3.612725,17,-2.931950148,-4.809185065,-4.023792611,0.0841
Na2FeZnBr6,0.8525,0.88,1.83,1.65,8,12,8.4,5.75,4.321200007,1.356160002,26,30,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-4.919035872,-1.733257706,0.0021
K2FeZnBr6,0.8525,0.88,1.83,1.65,8,12,8.4,5.75,4.321200007,1.356160002,26,30,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-4.919035872,-1.733257706,0.0008
Na2NiZnBr6,0.74,0.88,1.88,1.65,10,12,6.8,5.75,4.473040007,1.356160002,28,30,1.16,5.156320008,1,24.11,1.118000002,11,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.629490255,-5.262083316,-1.733257706,0.0028
K2NiZnBr6,0.74,0.88,1.88,1.65,10,12,6.8,5.75,4.473040007,1.356160002,28,30,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-5.262083316,-1.733257706,0.0105
Rb2SnGeBr6,0.83,0.77,1.96,2.01,4,4,6.28,5.84,3.132480005,3.868800006,50,32,1.66,4.191200007,1,47.24,0.841360001,37,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.75,-4.451522864,-4.760746764,0.4255
K2GeFeBr6,0.77,0.8525,2.01,1.83,4,8,5.84,8.4,3.868800006,4.321200007,32,26,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-4.760746764,-4.919035872,0.0004
K2GeIrBr6,0.77,0.765,2.01,2.2,4,9,5.84,7.6,3.868800006,6.957600011,32,77,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-4.760746764,-2.086516895,0.0278
K2GePtBr6,0.77,0.805,2.01,2.28,4,10,5.84,6.5,3.868800006,5.883280009,32,78,1.52,4.355520007,1,43.06,0.925600001,19,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.709164607,-4.760746764,-3.230996045,0.0329
Rb2GeFeBr6,0.77,0.8525,2.01,1.83,4,8,5.84,8.4,3.868800006,4.321200007,32,26,1.66,4.191200007,1,47.24,0.841360001,37,0.8825,2.96,7,3.05,1.163240002,3.3635882,35,-3.75,-4.760746764,-4.919035872,0.0007
