Chemical_Formula,A_Atom,B_Atom,Relax_Volume,Relax_Lattice_Constant,Relax_Energy,Tight_Volume,Tight_Lattice_Constant,Tight_Energy,Plus_Volume,Plus_Lattice_Constant,Plus_Energy,Minus_Volume,Minus_Lattice_Constant,Minus_Energy,formula,B0_eV_A3,r_s_A,r_val_A,r_s_cat_A,r_val_cat_A,epsilon_H_A,epsilon_L_A,EA_A,IP_A,EN_A,Z_A,n_A,r_s_B,r_val_B,r_s_cat_B,r_val_cat_B,epsilon_H_B,epsilon_L_B,EA_B,IP_B,EN_B,Z_B,n_B,nA_times_nB
KPbO3,K,Pb,78.3316,4.264494,-612520.57481478,78.3316,4.278704,-612520.575266631,80.7051,4.321491,-612520.557217174,76.005,4.235917,-612520.553777272,KPbO3,0.551847240083724,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.0396500000000002,1.4028500000000002,1.0277500000000002,,-1.91532204133536e-18,-5.428286543633856e-19,-7.386567747227957e-20,1.052943794133563e-18,,82,5,5
KPdO3,K,Pd,62.4514,3.984506,-161334.72884523,62.4514,3.967474,-161334.729710832,64.3437,4.007149,-161334.712346625,60.5965,3.927799,-161334.710311393,KPdO3,0.6221509381130224,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.40755,0.58065,1.27995,,-6.56315630944512e-19,-5.402363325909311e-19,-7.21006556187837e-20,1.4519971560149236e-18,1.58,46,5,5
KPtO3,K,Pt,62.4964,3.980439,-540666.32207238,62.4964,3.968426,-540666.323048112,64.3901,4.00811,-540666.297580985,60.6402,3.928741,-540666.293558162,KPtO3,0.945715509448082,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.26865,0.67055,1.2043500000000005,,-8.716802123124481e-19,-8.597664269601793e-19,-3.517872930598635e-19,1.4985349714834594e-18,,78,5,5
KRhO3,K,Rh,58.6031,3.896086,-154074.664590427,58.6031,3.884247,-154074.665831025,60.3788,3.923089,-154074.637986203,56.8625,3.845404,-154074.636284438,KRhO3,1.0404389755955126,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.4462500000000005,0.61295,1.32285,,-5.6349352841846405e-19,-5.256869666974465e-19,-8.813149015027155e-20,1.3424909955200621e-18,1.56,45,5,5
KRuO3,K,Ru,57.8216,3.874611,-147052.366586658,57.8216,3.866905,-147052.367824439,59.5737,3.905574,-147052.337001092,56.1043,3.828236,-147052.332863273,KRuO3,1.2136855160661726,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.47565,0.64735,1.3699500000000002,,-5.814475196311488e-19,-5.712753002656896e-19,-1.4833005628691906e-19,1.2294031692135152e-18,1.54,44,5,5
KSbO3,K,Sb,63.3608,4.038482,-201301.435720509,63.3608,3.986638,-201301.436556595,65.2806,4.026504,-201301.411234857,61.4789,3.946771,-201301.407447887,KSbO3,0.92268395914272,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.0032500000000002,1.2385500000000005,0.98825,,-7.669122809017154e-19,-7.669122809017154e-19,-2.374021362683202e-19,1.3358142288727889e-18,1.984,51,5,5
KSnO3,K,Sn,68.767,4.136865,-192814.594713156,68.767,4.096944,-192814.595418695,70.8507,4.137913,-192814.571492898,66.7245,4.055974,-192814.567649401,KSnO3,0.8101615457788467,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.0658500000000002,1.3539500000000002,1.04465,,-1.680470185728634e-18,-5.773187104793474e-19,-1.0004904060564154e-19,1.1016292632690552e-18,1.824,50,5,5
KTaO3,K,Ta,63.2404,3.988849,-459627.307544894,63.2404,3.984112,-459627.308748122,65.1567,4.023953,-459627.274417169,61.3621,3.944271,-459627.268705444,KTaO3,1.26062211372064,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.4649500000000002,0.83725,1.3758500000000002,,-8.639080535249473e-19,-5.672858804798975e-19,4.583346660786455e-20,1.2438104380529825e-18,0.67,73,5,5
KTcO3,K,Tc,57.5483,3.867713,-140263.817528076,57.5483,3.860801,-140263.818835085,59.292,3.899409,-140263.786174024,55.839,3.822193,-140263.782084838,KTcO3,1.2869794080006922,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.5065500000000005,0.68555,1.4079500000000005,,-6.330263915845633e-19,-6.295416574343232e-19,-1.924073290259059e-19,1.1502295607081981e-18,1.51,43,5,5
KTiO3,K,Ti,59.7111,3.9131,-45801.152504974,59.7111,3.908575,-45801.15362032,61.5204,3.947661,-45801.126663568,57.9377,3.869489,-45801.125010019,KTiO3,0.9918552355558752,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.54605,0.51945,1.4692500000000002,,-6.993597080389247e-19,-6.629630617442111e-19,6.669877934959158e-20,1.1408651235439965e-18,1.38,22,5,5
KVO3,K,V,53.9591,3.785037,-48411.553902353,53.9591,3.778808,-48411.555237953,55.5941,3.816596,-48411.525731554,52.3564,3.74102,-48411.524335897,KVO3,1.188479440202037,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.4791500000000002,0.47555,1.4043500000000002,,-7.089102828755135e-19,-6.99101757602976e-19,-1.6918193641164822e-20,1.156580229941937e-18,1.53,23,5,5
KWO3,K,W,60.0528,3.921525,-475092.658548768,60.0528,3.916015,-475092.660033567,61.8724,3.955175,-475092.624572309,58.2691,3.876855,-475092.618186655,KWO3,1.3707092048072322,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.40525,0.7907500000000001,1.33475,,-9.12013406564467e-19,-7.152372783510528e-19,-6.540716225833221e-20,1.41245511654839e-18,0.89,74,5,5
KZnO3,K,Zn,60.1013,3.924454,-71599.468136389,60.1013,3.91707,-71599.468993548,61.9224,3.95624,-71599.450532452,58.3162,3.877899,-71599.452044661,KZnO3,0.6248866592077081,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.10495,1.10495,1.05065,,-9.577875926207233e-19,-1.1194408049529602e-19,2.559901616388424e-19,1.5927755178268223e-18,1.59,30,5,5
KZrO3,K,Zr,72.2951,4.17152,-121256.092616038,72.2951,4.165844,-121256.093547686,74.4857,4.207502,-121256.065375859,70.1479,4.124185,-121256.062746784,KZrO3,0.8764639699764613,2.21205,2.21205,0.57025,,-3.593153442169536e-19,-3.593153442169536e-19,-4.972741267242783e-20,6.755114788687266e-19,0.734,19,1,1.6682500000000002,0.84555,1.57665,,-6.92414272387757e-19,-5.535295920137088e-19,3.3630627748943204e-20,1.1388266165519793e-18,1.32,40,5,5
LaAgO3,La,Ag,65.6752,4.040758,-387554.08697951,65.6752,4.034599,-387554.087847487,67.6652,4.074945,-387554.060511909,63.7246,3.994253,-387554.052391228,LaAgO3,1.0272683652444534,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.3170500000000005,1.3170500000000005,1.2430500000000002,,-7.015114312406593e-19,-7.015114312406593e-19,-1.8938634490038225e-19,1.2616632678342529e-18,1.87,47,3,9
LaAlO3,La,Al,53.6223,3.776613,-247845.738887535,53.6223,3.77093,-247845.740538776,55.2471,3.808639,-247845.710277745,52.0297,3.73322,-247845.704594488,LaAlO3,1.2988306975067871,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.1077500000000002,1.39955,1.0573500000000002,,-1.2164574058722622e-18,-4.0786610235705603e-19,5.465354694189902e-20,9.17536499506324e-19,1.613,13,3,9
LaBiO3,La,Bi,85.1471,4.386115,-850226.130704306,85.1471,4.399365,-850226.132639645,87.7272,4.443359,-850226.107736823,82.6182,4.355372,-850226.096139012,LaBiO3,0.7447144739300353,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,0.98985,1.30035,0.98175,,-7.2448664398293125e-19,-7.2448664398293125e-19,-2.222770121777009e-19,1.27014732176683e-18,,83,3,9
LaCdO3,La,Cd,69.0477,4.109159,-395300.63356076,69.0477,4.102511,-395300.634392818,71.1399,4.143536,-395300.608661267,66.9969,4.061485,-395300.600335406,LaCdO3,0.9294733722312232,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.23185,1.23185,1.1765500000000002,,-9.083588416924225e-19,-1.2850738240112642e-19,2.375824612411154e-19,1.4927701797950525e-18,1.52,48,3,9
LaCoO3,La,Co,53.1749,3.765091,-279279.591725237,53.1749,3.760414,-279279.593796752,54.7862,3.798018,-279279.561435323,51.5956,3.72281,-279279.556048061,LaCoO3,1.374852295203847,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.2915500000000002,0.35895,1.19155,,-7.030062620278656e-19,4.23823781500224e-20,-1.7144111919473086e-19,1.2270281618657034e-18,1.84,27,3,9
LaCrO3,La,Cr,54.6992,3.801033,-269902.334487341,54.6992,3.796006,-269902.336569315,56.3566,3.833966,-269902.302664996,53.0745,3.758046,-269902.297681269,LaCrO3,1.390326519536366,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.4245500000000002,0.43935,1.34675,,-7.0894553076117135e-19,-7.036198956736322e-19,-8.069463808212068e-20,1.170956937271006e-18,1.65,24,3,9
LaCuO3,La,Cu,55.6328,3.822255,-286447.419075436,55.6328,3.817482,-286447.420358748,57.3185,3.855656,-286447.390963903,53.9804,3.779307,-286447.387069348,LaCuO3,1.1977513365020631,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.1988500000000002,1.1988500000000002,1.1283500000000002,,-7.330502780211071e-19,-7.330502780211071e-19,-1.9781936469154185e-19,1.3350901235476822e-18,1.85,29,3,9
LaFeO3,La,Fe,53.2639,3.766376,-275974.715853478,53.2639,3.762511,-275974.717915046,54.8779,3.800136,-275974.68493645,51.6819,3.724886,-275974.679818192,LaFeO3,1.3923404247254874,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.33295,0.38215,1.23965,,-7.039227070549632e-19,-6.642143616850561e-20,-1.5981992814386266e-19,1.1971094569101176e-18,1.8,26,3,9
LaGaO3,La,Ga,57.6809,3.873057,-294383.420949929,57.6809,3.863764,-294383.422432078,59.4286,3.902401,-294383.392365331,55.9677,3.825126,-294383.386260509,LaGaO3,1.2134169962884167,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.0033500000000002,1.3397500000000002,0.97045,,-1.4158562972139263e-18,-3.891670990156993e-19,7.213178911092489e-20,9.088671194085892e-19,1.756,31,3,9
LaGeO3,La,Ge,61.0139,3.957552,-298637.505292802,61.0139,3.936795,-298637.506881122,62.8626,3.976163,-298637.486342958,59.2017,3.897427,-298637.482043806,LaGeO3,0.7652122583713884,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,0.92235,1.17105,0.90585,,-1.869555866162208e-18,-6.127444377418562e-19,-9.139650819961009e-20,1.1934528716916311e-18,1.994,32,3,9
LaMnO3,La,Mn,53.6988,3.777215,-272850.415372815,53.6988,3.772722,-272850.417414245,55.3259,3.810449,-272850.38380177,52.1039,3.734995,-272850.378815091,LaMnO3,1.4045146588392363,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.3681500000000002,0.40825,1.30255,,-6.996064432385282e-19,2.9717011744936324e-19,-9.213119429910178e-20,1.1853262457505828e-18,1.75,25,3,9
LaMoO3,La,Mo,62.2586,3.970454,-352416.572185068,62.2586,3.963386,-352416.574098814,64.1451,4.00302,-352416.537623204,60.4094,3.923752,-352416.532405343,LaMoO3,1.3231676982182468,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.5377500000000002,0.72745,1.4647500000000002,,-6.856018173961152e-19,-6.828028148395777e-19,-1.8340851176668144e-19,1.122690083232532e-18,1.47,42,3,9
LaNbO3,La,Nb,64.9839,4.026938,-346082.396277307,64.9839,4.020394,-346082.398132541,66.953,4.060598,-346082.362875429,63.0538,3.98019,-346082.355700161,LaNbO3,1.259863575812783,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.5759500000000002,0.7735500000000001,1.52635,,-7.338657859210943e-19,-7.198211056631618e-19,-1.058614009316442e-19,1.147994059689629e-18,1.41,41,3,9
LaNiO3,La,Ni,53.949,3.783412,-282769.394956237,53.949,3.778574,-282769.39686679,55.5838,3.81636,-282769.366157314,52.3467,3.740788,-282769.359932142,LaNiO3,1.3100935684238977,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.2531500000000002,0.33775,1.1477500000000005,,-7.080082574380031e-19,-7.005533296214207e-19,-1.7061441528214542e-19,1.2622812049313197e-18,1.88,28,3,9
LaPbO3,La,Pb,79.6903,4.29247,-831235.067668653,79.6903,4.303303,-831235.068468985,82.105,4.346336,-831235.047120684,77.3235,4.26027,-831235.042651257,LaPbO3,0.6323203040801704,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.0396500000000002,1.4028500000000002,1.0277500000000002,,-1.91532204133536e-18,-5.428286543633856e-19,-7.386567747227957e-20,1.052943794133563e-18,,82,3,9
LaPdO3,La,Pd,62.6292,3.978725,-380052.207767101,62.6292,3.971234,-380052.208853875,64.5269,4.010947,-380052.178634125,60.769,3.931522,-380052.170151946,LaPdO3,1.1772931259726351,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.40755,0.58065,1.27995,,-6.56315630944512e-19,-5.402363325909311e-19,-7.21006556187837e-20,1.4519971560149236e-18,1.58,46,3,9
LaPtO3,La,Pt,65.1112,4.030013,-759382.296225655,65.1112,4.023017,-759382.29728605,67.0841,4.063247,-759382.266358265,63.1773,3.982787,-759382.255411595,LaPtO3,1.197641647552936,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.26865,0.67055,1.2043500000000005,,-8.716802123124481e-19,-8.597664269601793e-19,-3.517872930598635e-19,1.4985349714834594e-18,,78,3,9
LaRhO3,La,Rh,60.6281,3.935363,-372790.751056434,60.6281,3.92848,-372790.75238285,62.4652,3.967765,-372790.719532175,58.8274,3.889196,-372790.711857166,LaRhO3,1.290315765743684,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.4462500000000005,0.61295,1.32285,,-5.6349352841846405e-19,-5.256869666974465e-19,-8.813149015027155e-20,1.3424909955200621e-18,1.56,45,3,9
LaRuO3,La,Ru,60.3198,3.928333,-365766.829155318,60.3198,3.92181,-365766.830552431,62.1475,3.961028,-365766.796944908,58.5282,3.882592,-365766.788421034,LaRuO3,1.3369808456163867,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.47565,0.64735,1.3699500000000002,,-5.814475196311488e-19,-5.712753002656896e-19,-1.4833005628691906e-19,1.2294031692135152e-18,1.54,44,3,9
LaSbO3,La,Sb,76.9762,4.288711,-420013.303122163,76.9762,4.253883,-420013.303975229,79.3087,4.296421,-420013.28135378,74.6899,4.211344,-420013.271145558,LaSbO3,0.7691274882612672,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.0032500000000002,1.2385500000000005,0.98825,,-7.669122809017154e-19,-7.669122809017154e-19,-2.374021362683202e-19,1.3358142288727889e-18,1.984,51,3,9
LaSnO3,La,Sn,70.8741,4.173332,-411528.712038935,70.8741,4.138369,-411528.713541328,73.0217,4.179753,-411528.684345186,68.7691,4.096985,-411528.677060385,LaSnO3,0.978543965172917,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.0658500000000002,1.3539500000000002,1.04465,,-1.680470185728634e-18,-5.773187104793474e-19,-1.0004904060564154e-19,1.1016292632690552e-18,1.824,50,3,9
LaTaO3,La,Ta,64.7962,4.021694,-678338.178915109,64.7962,4.016519,-678338.181329861,66.7596,4.056684,-678338.14441648,62.8717,3.976353,-678338.135581311,LaTaO3,1.3279899777130288,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.4649500000000002,0.83725,1.3758500000000002,,-8.639080535249473e-19,-5.672858804798975e-19,4.583346660786455e-20,1.2438104380529825e-18,0.67,73,3,9
LaTcO3,La,Tc,60.9189,3.941887,-358976.725946721,60.9189,3.934752,-358976.727563499,62.7648,3.9741,-358976.693319731,59.1096,3.895405,-358976.68552523,LaTcO3,1.3257920789210536,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.5065500000000005,0.68555,1.4079500000000005,,-6.330263915845633e-19,-6.295416574343232e-19,-1.924073290259059e-19,1.1502295607081981e-18,1.51,43,3,9
LaTiO3,La,Ti,59.5583,3.909786,-264516.396105779,59.5583,3.905237,-264516.397839131,61.3629,3.944289,-264516.364871649,57.7893,3.866184,-264516.35997269,LaTiO3,1.2529492740380657,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.54605,0.51945,1.4692500000000002,,-6.993597080389247e-19,-6.629630617442111e-19,6.669877934959158e-20,1.1408651235439965e-18,1.38,22,3,9
LaVO3,La,V,56.3164,3.838248,-267126.000603723,56.3164,3.833054,-267126.002584759,58.0228,3.871385,-267125.969234224,54.6437,3.794724,-267125.962764468,LaVO3,1.3594083475300014,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.4791500000000002,0.47555,1.4043500000000002,,-7.089102828755135e-19,-6.99101757602976e-19,-1.6918193641164822e-20,1.156580229941937e-18,1.53,23,3,9
LaWO3,La,W,62.4817,3.974293,-693803.791377433,62.4817,3.968115,-693803.794014216,64.3749,4.007796,-693803.755559333,60.6259,3.928433,-693803.748488938,LaWO3,1.3948453160938334,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.40525,0.7907500000000001,1.33475,,-9.12013406564467e-19,-7.152372783510528e-19,-6.540716225833221e-20,1.41245511654839e-18,0.89,74,3,9
LaZnO3,La,Zn,57.7343,3.868717,-290318.432291835,57.7343,3.864958,-290318.433789297,59.4838,3.903607,-290318.406292533,56.0196,3.826308,-290318.400606633,LaZnO3,1.1059077288976475,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.10495,1.10495,1.05065,,-9.577875926207233e-19,-1.1194408049529602e-19,2.559901616388424e-19,1.5927755178268223e-18,1.59,30,3,9
LaZrO3,La,Zr,70.0908,4.129562,-339969.835998871,70.0908,4.123067,-339969.837962038,72.2146,4.164298,-339969.804330629,68.0091,4.081836,-339969.797385238,LaZrO3,1.109657926258497,2.04665,1.1983500000000002,1.92845,,-5.274413500972224e-19,-3.9882181533264e-19,8.890031063426338e-20,9.098354717619737e-19,1.09,57,3,1.6682500000000002,0.84555,1.57665,,-6.92414272387757e-19,-5.535295920137088e-19,3.3630627748943204e-20,1.1388266165519793e-18,1.32,40,3,9
LiAgO3,Li,Ag,62.554,3.98235,-152641.514257764,62.554,3.969646,-152641.514944617,64.4495,4.009342,-152641.498117207,60.6961,3.929949,-152641.492223377,LiAgO3,0.6733401727902758,1.6729500000000002,1.6729500000000002,1.49435,,-4.402765332192193e-19,-4.402765332192193e-19,-6.149505699002057e-20,8.295994643710974e-19,0.912,3,1,1.3170500000000005,1.3170500000000005,1.2430500000000002,,-7.015114312406593e-19,-7.015114312406593e-19,-1.8938634490038225e-19,1.2616632678342529e-18,1.87,47,5,5
LiAlO3,Li,Al,49.1903,3.674591,-12932.520298156,49.1903,3.664037,-12932.521158158,50.6808,3.700677,-12932.500728881,47.7293,3.627397,-12932.500906001,LiAlO3,0.881041704893668,1.6729500000000002,1.6729500000000002,1.49435,,-4.402765332192193e-19,-4.402765332192193e-19,-6.149505699002057e-20,8.295994643710974e-19,0.912,3,1,1.1077500000000002,1.39955,1.0573500000000002,,-1.2164574058722622e-18,-4.0786610235705603e-19,5.465354694189902e-20,9.17536499506324e-19,1.613,13,5,5
LiBiO3,Li,Bi,70.8497,4.125135,-615317.891431602,70.8497,4.137894,-615317.892610032,72.9965,4.179273,-615317.870283871,68.7454,4.096515,-615317.866476904,LiBiO3,0.7206215894491352,1.6729500000000002,1.6729500000000002,1.49435,,-4.402765332192193e-19,-4.402765332192193e-19,-6.149505699002057e-20,8.295994643710974e-19,0.912,3,1,0.98985,1.30035,0.98175,,-7.2448664398293125e-19,-7.2448664398293125e-19,-2.222770121777009e-19,1.27014732176683e-18,,83,5,5
LiCdO3,Li,Cd,68.1706,4.099198,-160387.81321061,68.1706,4.085065,-160387.813750763,70.2362,4.125916,-160387.797461649,66.1458,4.044215,-160387.797493009,LiCdO3,0.5131559580091888,1.6729500000000002,1.6729500000000002,1.49435,,-4.402765332192193e-19,-4.402765332192193e-19,-6.149505699002057e-20,8.295994643710974e-19,0.912,3,1,1.23185,1.23185,1.1765500000000002,,-9.083588416924225e-19,-1.2850738240112642e-19,2.375824612411154e-19,1.4927701797950525e-18,1.52,48,5,5
LiCoO3,Li,Co,47.1465,3.619405,-44367.389454674,47.1465,3.612572,-44367.390828517,48.5751,3.648698,-44367.370885114,45.7462,3.576447,-44367.36681246,LiCoO3,0.9672885421267126,1.6729500000000002,1.6729500000000002,1.49435,,-4.402765332192193e-19,-4.402765332192193e-19,-6.149505699002057e-20,8.295994643710974e-19,0.912,3,1,1.2915500000000002,0.35895,1.19155,,-7.030062620278656e-19,4.23823781500224e-20,-1.7144111919473086e-19,1.2270281618657034e-18,1.84,27,5,5
